Categories;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;
Sample times;0;5934;11868;17802;23736;29670;35604;41538;47472;53406;59340;65274;71208;77142;83076;89010;94944;100878;106812;112746;118680;124614;130548;136482;142416;148350;154284;160218;166152;172086;178020;183954;189888;195822;201756;207690;213624;219558;225492;231426;237360;243294;249228;255162;261096;267030;272964;278898;284832;290766;296700;302634;308568;314502;320436;326370;332304;338238;344172;350106;356040;361974;367908;373842;379776;385710;391644;397578;403512;409446;415380;421314;427248;433182;439116;445050;450984;456918;462852;468786;474720;480654;486588;492522;498456;504390;510324;516258;522192;528126;534060;539994;545928;551862;557796;563730;569664;575598;581532;587466;593400;599334;607280;612581

timestamps;neuron tags
582722;2
582962;2
583202;2
583442;2
583682;2
583922;2
584162;2
584402;2
584642;2
584882;2
585122;2
585362;2
585602;2
585842;2
586082;2
586322;2
586562;2
586802;2
587042;2
587282;2
587522;2
587762;2
588002;2
588242;2
588482;2
588722;2
588962;2
589202;2
589442;2
589682;2
589922;2
590162;2
590402;2
590642;2
590882;2
591122;2
591362;2
591602;2
591842;2
592082;2
592322;2
592562;2
592802;2
593042;2
593282;2
593522;2
593762;2
594002;2
594242;2
594482;2
594722;2
594962;2
595202;2
595442;2
595682;2
595922;2
596162;2
596402;2
596642;2
596882;2
597122;2
597362;2
597602;2
597842;2
598082;2
598322;2
598562;2
598802;2
599042;2
599282;2
599522;2
599762;2
600002;2
600242;2
600482;2
600722;2
600962;2
601202;2
601442;2
601682;2
601922;2
602162;2
602402;2
602642;2
602882;2
603122;2
603362;2
603602;2
603842;2
604082;2
604322;2
604562;2
604802;2
605042;2
605282;2
605522;2
605762;2
606002;2
606242;2
606482;2
606722;2
606962;2
607202;2
607442;2
607682;2
607922;2
608162;2
608402;2
608642;2
608882;2
609122;2
609362;2
609602;2
609842;2
610082;2
610322;2
610562;2
610802;2
611042;2
611282;2
611522;2
611762;2
612002;2
612242;2
612482;2
